metric_category,category_value,total_pred,precision,recall,f1,missed_fraction,merged_fraction,split_fraction,user,algorithm,execution_time,f1_oracle,f1_as_pct_orac
building_size,small,,0.7321021431828545,0.27738424326192124,0.4023305350206742,0.23076923076923073,0.85,0.8421052631578947,boring_neumann,lachesis_fine,,0.8732175013383948,46.074492827275634
building_size,medium,,0.7664756446991404,0.17495094833224328,0.284877529286475,0.5584415584415585,0.5,0.4444444444444444,boring_neumann,lachesis_fine,,0.5560146381773108,51.23561678525966
building_size,big,,0.9805194805194806,0.1565578019699326,0.27000447027268665,0.6666666666666667,0.09090909090909091,0.36363636363636365,boring_neumann,lachesis_fine,,0.4840864440078585,55.7760857827912
building_type,home,,0.7316345270890725,0.27941434332807297,0.4043903057987565,0.1578947368421053,1.0,1.0,boring_neumann,lachesis_fine,,0.8786865906409752,46.02213236277636
building_type,work,,0.7883211678832117,0.1755812063079174,0.28719585161547667,0.44999999999999996,0.5909090909090909,0.6842105263157895,boring_neumann,lachesis_fine,,0.5591473412977278,51.36317932745999
building_type,retail,,0.8441558441558441,0.15494636471990464,0.2618328298086606,0.6349206349206349,0.2608695652173913,0.1111111111111111,boring_neumann,lachesis_fine,,0.4766227871084884,54.93502133985518
building_type,park,,1.0,0.14507772020725387,0.25339366515837103,0.7142857142857143,0.0,0.25,boring_neumann,lachesis_fine,,0.38493723849372385,65.82726736179421
dwell_length,mid,,0.7891156462585034,0.11909650924024641,0.20695807314897413,0.5416666666666667,0.6363636363636364,0.5,boring_neumann,lachesis_fine,,0.37440890125173854,55.27594895769405
dwell_length,high,,0.7438109527381845,0.2672146610968872,0.3931793397442252,0.125,0.7857142857142857,0.8928571428571429,boring_neumann,lachesis_fine,,0.8392445157001525,46.849199772989806
dwell_length,low,,0.8485804416403786,0.14485729671513192,0.24747010119595214,0.675,0.23076923076923078,0.14285714285714285,boring_neumann,lachesis_fine,,0.4492693110647181,55.082796688132476
general,all,8023.0,0.9037766421538078,0.35754437869822486,0.5123838462353814,0.4591194968553459,0.29069767441860467,0.03278688524590164,competent_goldberg,ta-hdbscan,1.839606761932373,0.553091349925123,92.64000355542488
building_size,small,,0.91648,0.35266592784139883,0.5093366530321892,0.19999999999999996,0.25,0.0,competent_goldberg,ta-hdbscan,,0.5409629895795903,94.1536968042898
building_size,medium,,0.9211943220753793,0.38139629141757014,0.5394482264421354,0.5257731958762887,0.32608695652173914,0.06451612903225806,competent_goldberg,ta-hdbscan,,0.5902435540318548,91.39417495663528
building_size,big,,0.8824362606232294,0.3862368257904526,0.5373005605864596,0.5,0.25,0.0,competent_goldberg,ta-hdbscan,,0.5507637017070979,97.55555039685638
building_type,home,,0.9509189640768588,0.399245878639074,0.5623764822134387,0.16666666666666663,0.12,0.045454545454545456,competent_goldberg,ta-hdbscan,,0.5918379946903748,95.02203090351624
building_type,retail,,0.766721044045677,0.25655021834061137,0.3844580777096115,0.5975609756097561,0.45454545454545453,0.0,competent_goldberg,ta-hdbscan,,0.4796680497925311,80.15086222146745
building_type,work,,0.9128630705394191,0.3584813426755744,0.5148005148005148,0.4,0.20833333333333334,0.05263157894736842,competent_goldberg,ta-hdbscan,,0.5447000237135404,94.51083025310278
building_type,park,,0.2641509433962264,0.12173913043478261,0.16666666666666666,0.4285714285714286,0.5,0.0,competent_goldberg,ta-hdbscan,,0.5534591194968553,30.11363636363636
dwell_length,mid,,0.8730043541364296,0.3682277318640955,0.5179763186221745,0.40740740740740744,0.125,0.0,competent_goldberg,ta-hdbscan,,0.5801825293350718,89.27816547937255
dwell_length,low,,0.6741889985895627,0.22654028436018958,0.3391273501241575,0.5789473684210527,0.45,0.0,competent_goldberg,ta-hdbscan,,0.45872899926953986,73.92760228025026
dwell_length,high,,0.9554030874785592,0.39153662308449316,0.5554447546868768,0.18918918918918914,0.16666666666666666,0.08,competent_goldberg,ta-hdbscan,,0.5787501873220441,95.97314469253052
general,all,7766.0,0.9987123358228174,0.3824457593688363,0.553091349925123,0.42138364779874216,0.0,0.0,competent_goldberg,oracle,0.018551111221313477,0.553091349925123,100.0
building_size,small,,1.0,0.37076714690309076,0.5409629895795903,0.1333333333333333,0.0,0.0,competent_goldberg,oracle,,0.5409629895795903,100.0
building_size,medium,,1.0,0.41868477049346436,0.5902435540318548,0.4948453608247423,0.0,0.0,competent_goldberg,oracle,,0.5902435540318548,100.0
building_size,big,,1.0,0.38003719776813394,0.5507637017070979,0.46875,0.0,0.0,competent_goldberg,oracle,,0.5507637017070979,100.0
building_type,home,,1.0,0.4202911259207296,0.5918379946903748,0.09999999999999998,0.0,0.0,competent_goldberg,oracle,,0.5918379946903748,100.0
building_type,retail,,1.0,0.3155021834061135,0.4796680497925311,0.5487804878048781,0.0,0.0,competent_goldberg,oracle,,0.4796680497925311,100.0
building_type,work,,1.0,0.37428711096627015,0.5447000237135404,0.375,0.0,0.0,competent_goldberg,oracle,,0.5447000237135404,100.0
building_type,park,,1.0,0.3826086956521739,0.5534591194968553,0.5714285714285714,0.0,0.0,competent_goldberg,oracle,,0.5534591194968553,100.0
dwell_length,mid,,1.0,0.4086317722681359,0.5801825293350718,0.2962962962962963,0.0,0.0,competent_goldberg,oracle,,0.5801825293350718,100.0
dwell_length,low,,1.0,0.2976303317535545,0.45872899926953986,0.5473684210526315,0.0,0.0,competent_goldberg,oracle,,0.45872899926953986,100.0
dwell_length,high,,1.0,0.4072121467735133,0.5787501873220441,0.18918918918918914,0.0,0.0,competent_goldberg,oracle,,0.5787501873220441,100.0
general,all,7961.0,0.8158522798643386,0.3202662721893491,0.4599695478205446,0.4779874213836478,0.3614457831325301,0.018867924528301886,competent_goldberg,tadbscan_coarse,0.19191408157348633,0.553091349925123,83.1633956818914
building_size,small,,0.7822208551215011,0.3131387760128063,0.44723883221948646,0.19999999999999996,0.3333333333333333,0.0,competent_goldberg,tadbscan_coarse,,0.5409629895795903,82.67457124323022
building_size,medium,,0.8506856272219401,0.3394467524571892,0.48526109944231194,0.5257731958762887,0.41304347826086957,0.037037037037037035,competent_goldberg,tadbscan_coarse,,0.5902435540318548,82.21370587235975
building_size,big,,0.8814055636896047,0.37321760694358336,0.5243902439024389,0.59375,0.23076923076923078,0.0,competent_goldberg,tadbscan_coarse,,0.5507637017070979,95.21147495324871
building_type,home,,0.8535449735449735,0.3536478428621536,0.5000930001860004,0.1333333333333333,0.23076923076923078,0.05,competent_goldberg,tadbscan_coarse,,0.5918379946903748,84.49829255176975
building_type,retail,,0.5887230514096186,0.1937772925764192,0.2915811088295688,0.6341463414634146,0.5,0.0,competent_goldberg,tadbscan_coarse,,0.4796680497925311,60.788103138344354
building_type,work,,0.8498168498168498,0.3402313834120906,0.4859204095880847,0.4,0.2916666666666667,0.0,competent_goldberg,tadbscan_coarse,,0.5447000237135404,89.20881006673719
building_type,park,,0.21839080459770116,0.08260869565217391,0.11987381703470029,0.5714285714285714,0.6666666666666666,0.0,competent_goldberg,tadbscan_coarse,,0.5534591194968553,21.65901921422426
dwell_length,mid,,0.6725784447476125,0.3018059381695745,0.4166490597929432,0.37037037037037035,0.35294117647058826,0.0,competent_goldberg,tadbscan_coarse,,0.5801825293350718,71.81344468790728
dwell_length,low,,0.6111929307805597,0.1966824644549763,0.29759770527070634,0.6210526315789473,0.4722222222222222,0.0,competent_goldberg,tadbscan_coarse,,0.45872899926953986,64.8744042222288
dwell_length,high,,0.8894709271870089,0.35807676086039647,0.5105999097880018,0.18918918918918914,0.23333333333333334,0.043478260869565216,competent_goldberg,tadbscan_coarse,,0.5787501873220441,88.22457788750224
general,all,6685.0,0.9258040388930441,0.3051775147928994,0.4590394956424995,0.5345911949685535,0.21621621621621623,0.06896551724137931,competent_goldberg,tadbscan_fine,0.13164305686950684,0.553091349925123,82.99524042540962
building_size,small,,0.9402173913043478,0.29823913311168576,0.4528372440871272,0.30000000000000004,0.19047619047619047,0.17647058823529413,competent_goldberg,tadbscan_fine,,0.5409629895795903,83.709468634638
building_size,medium,,0.9191263282172373,0.31553348870199616,0.46978954514596066,0.5670103092783505,0.2857142857142857,0.03333333333333333,competent_goldberg,tadbscan_fine,,0.5902435540318548,79.59249058069453
building_size,big,,1.0,0.4048357098574086,0.5763459841129743,0.65625,0.0,0.0,competent_goldberg,tadbscan_fine,,0.5507637017070979,104.64487444008817
building_type,home,,0.9647906847795953,0.3051560855840056,0.4636599826793685,0.19999999999999996,0.08333333333333333,0.18181818181818182,competent_goldberg,tadbscan_fine,,0.5918379946903748,78.3423820097823
building_type,retail,,0.6728280961182994,0.19868995633187772,0.30678466076696165,0.7073170731707317,0.4583333333333333,0.0,competent_goldberg,tadbscan_fine,,0.4796680497925311,63.9577017688908
building_type,work,,0.9481821980777267,0.3697246211503992,0.5320046893317703,0.42500000000000004,0.13043478260869565,0.0,competent_goldberg,tadbscan_fine,,0.5447000237135404,97.6692979935601
building_type,park,,1.0,0.33043478260869563,0.49673202614379086,0.5714285714285714,0.0,0.0,competent_goldberg,tadbscan_fine,,0.5534591194968553,89.75044563279857
dwell_length,mid,,0.8890510948905109,0.37281910009182734,0.5253396592624541,0.40740740740740744,0.125,0.0,competent_goldberg,tadbscan_fine,,0.5801825293350718,90.54730756276454
dwell_length,low,,0.7916666666666666,0.22511848341232227,0.3505535055350554,0.6842105263157895,0.36666666666666664,0.0,competent_goldberg,tadbscan_fine,,0.45872899926953986,76.41843138176606
dwell_length,high,,0.9675059177964278,0.3160410515956699,0.47644783553224185,0.2432432432432432,0.10714285714285714,0.16,competent_goldberg,tadbscan_fine,,0.5787501873220441,82.32357344657302
general,all,6922.0,0.9047963016469228,0.30882642998027615,0.4604808469965444,0.5031446540880503,0.27848101265822783,0.45714285714285713,competent_goldberg,lachesis_coarse,0.029266834259033203,0.553091349925123,83.25583957494253
building_size,small,,0.8515089163237312,0.3057505233345647,0.44994110718492347,0.19999999999999996,0.3333333333333333,0.4,competent_goldberg,lachesis_coarse,,0.5409629895795903,83.17410171342691
building_size,medium,,0.945106012198664,0.32971932313304286,0.48888221153846156,0.5567010309278351,0.3023255813953488,0.5,competent_goldberg,lachesis_coarse,,0.5902435540318548,82.82720043259923
building_size,big,,0.9905838041431262,0.32610043397396155,0.4906716417910448,0.625,0.08333333333333333,0.4166666666666667,competent_goldberg,lachesis_coarse,,0.5507637017070979,89.08932093204453
building_type,home,,0.8893606982778958,0.33058575938267276,0.482004730550406,0.1333333333333333,0.38461538461538464,0.5217391304347826,competent_goldberg,lachesis_coarse,,0.5918379946903748,81.44200522350225
building_type,retail,,0.9408163265306122,0.25163755458515286,0.3970714900947459,0.6707317073170731,0.14814814814814814,0.2608695652173913,competent_goldberg,lachesis_coarse,,0.4796680497925311,82.78047501110188
building_type,work,,0.9381294964028777,0.3187225028515561,0.47579664315251763,0.42500000000000004,0.34782608695652173,0.6666666666666666,competent_goldberg,lachesis_coarse,,0.5447000237135404,87.35021524484836
building_type,park,,1.0,0.33043478260869563,0.49673202614379086,0.5714285714285714,0.0,0.0,competent_goldberg,lachesis_coarse,,0.5534591194968553,89.75044563279857
dwell_length,mid,,0.9029202841357538,0.3501683501683502,0.5046316718129688,0.37037037037037035,0.29411764705882354,0.6875,competent_goldberg,lachesis_coarse,,0.5801825293350718,86.9780881529319
dwell_length,low,,0.9299820466786356,0.24549763033175356,0.3884514435695538,0.6526315789473685,0.15151515151515152,0.14285714285714285,competent_goldberg,lachesis_coarse,,0.45872899926953986,84.67994048514635
dwell_length,high,,0.9082116067903672,0.32342190355686773,0.47698527887207137,0.21621621621621623,0.41379310344827586,0.6538461538461539,competent_goldberg,lachesis_coarse,,0.5787501873220441,82.41643619661657
general,all,4542.0,0.8414795244385733,0.18846153846153846,0.3079526226734348,0.559748427672956,0.4714285714285714,0.5846153846153846,competent_goldberg,lachesis_fine,0.03932499885559082,0.553091349925123,55.67843769661651
building_size,small,,0.7796426637791013,0.1773180642777983,0.28892455858747995,0.2666666666666667,0.5454545454545454,0.65,competent_goldberg,lachesis_fine,,0.5409629895795903,53.40930232806089
building_size,medium,,0.8853942266264541,0.2082277839700071,0.3371616078753077,0.6082474226804124,0.47368421052631576,0.5142857142857142,competent_goldberg,lachesis_fine,,0.5902435540318548,57.12245488700609
building_size,big,,0.9108635097493036,0.20272783632982022,0.3316430020283976,0.6875,0.3,0.7,competent_goldberg,lachesis_fine,,0.5507637017070979,60.21511602897333
building_type,home,,0.8184303006638032,0.18379515959312523,0.30017901897601146,0.19999999999999996,0.5416666666666666,0.7391304347826086,competent_goldberg,lachesis_fine,,0.5918379946903748,50.719795225896696
building_type,retail,,0.7267267267267268,0.13209606986899564,0.22355658198614317,0.7439024390243902,0.38095238095238093,0.2222222222222222,competent_goldberg,lachesis_fine,,0.4796680497925311,46.60651925489663
building_type,work,,0.9055168040583386,0.23268698060941828,0.3702359346642468,0.42500000000000004,0.5217391304347826,0.7272727272727273,competent_goldberg,lachesis_fine,,0.5447000237135404,67.9706110787605
building_type,park,,1.0,0.24347826086956523,0.39160839160839167,0.7142857142857143,0.0,0.5,competent_goldberg,lachesis_fine,,0.5534591194968553,70.75651621106168
dwell_length,mid,,0.8406658739595719,0.21640648913376187,0.34420642648490746,0.40740740740740744,0.5625,0.8125,competent_goldberg,lachesis_fine,,0.5801825293350718,59.32726496942113
dwell_length,low,,0.7518796992481203,0.14218009478672985,0.23913909924272617,0.7263157894736842,0.34615384615384615,0.13636363636363635,competent_goldberg,lachesis_fine,,0.45872899926953986,52.13080045593823
dwell_length,high,,0.8564040158198966,0.1978771263883031,0.3214754753611602,0.2432432432432432,0.5357142857142857,0.8148148148148148,competent_goldberg,lachesis_fine,,0.5787501873220441,55.54650044238794
general,all,7092.0,0.9263959390862944,0.3239644970414201,0.4800526085050416,0.5945945945945945,0.35,0.0,determined_allen,ta-hdbscan,0.9745910167694092,0.5438734050894575,88.26550517322713
building_size,small,,0.9503520491063369,0.36700829673011226,0.5295241927371491,0.5277777777777778,0.3235294117647059,0.0,determined_allen,ta-hdbscan,,0.6152063721940623,86.07261183733556
building_size,big,,0.8810810810810811,0.2963636363636364,0.4435374149659865,0.5,0.3333333333333333,0.0,determined_allen,ta-hdbscan,,0.37455325232308795,118.4177182323311
building_size,medium,,0.89171974522293,0.23850085178875638,0.3763440860215054,0.7068965517241379,0.4117647058823529,0.0,determined_allen,ta-hdbscan,,0.38657092955559874,97.354471650041
building_type,home,,0.9882553918428358,0.416636658264314,0.5861566715217529,0.2272727272727273,0.17647058823529413,0.0,determined_allen,ta-hdbscan,,0.6358835809898072,92.17987207805395
building_type,retail,,0.4402332361516035,0.07319437712069801,0.1255195344970906,0.7325581395348837,0.5652173913043478,0.0,determined_allen,ta-hdbscan,,0.17811704834605596,70.47025293908088
building_type,work,,0.9140247178936056,0.2750646830530401,0.42287134866376636,0.5294117647058824,0.1875,0.0,determined_allen,ta-hdbscan,,0.5125676488274202,82.50059277661234
building_type,park,,0.743801652892562,0.45685279187817257,0.5660377358490566,0.33333333333333337,0.5,0.0,determined_allen,ta-hdbscan,,0.7207792207792209,78.53136155022946
dwell_length,mid,,0.934984520123839,0.20957668285912562,0.34240362811791386,0.5833333333333333,0.2,0.0,determined_allen,ta-hdbscan,,0.3643586833144154,93.97432908781374
dwell_length,low,,0.4547677261613692,0.09037900874635568,0.15079043372517228,0.7127659574468085,0.5555555555555556,0.0,determined_allen,ta-hdbscan,,0.22157676348547717,68.05336053888861
dwell_length,high,,0.9690885914595284,0.37886999314769826,0.5447624165882933,0.33333333333333337,0.17857142857142858,0.0,determined_allen,ta-hdbscan,,0.6098289673089413,89.3303607718449
general,all,7778.0,0.9809719722293648,0.376232741617357,0.5438734050894575,0.5202702702702703,0.09859154929577464,0.0,determined_allen,oracle,0.011692047119140625,0.5438734050894575,100.0
building_size,small,,1.0,0.44425852332148086,0.6152063721940623,0.48611111111111116,0.0,0.0,determined_allen,oracle,,0.6152063721940623,100.0
building_size,big,,0.8762541806020067,0.2381818181818182,0.37455325232308795,0.38888888888888884,0.18181818181818182,0.0,determined_allen,oracle,,0.37455325232308795,100.0
building_size,medium,,0.9540229885057471,0.242394743246532,0.38657092955559874,0.603448275862069,0.21739130434782608,0.0,determined_allen,oracle,,0.38657092955559874,100.0
building_type,home,,1.0,0.46615052214620095,0.6358835809898072,0.2272727272727273,0.0,0.0,determined_allen,oracle,,0.6358835809898072,100.0
building_type,retail,,0.711864406779661,0.10179350460494425,0.17811704834605596,0.6162790697674418,0.18181818181818182,0.0,determined_allen,oracle,,0.17811704834605596,100.0
building_type,work,,1.0,0.34459896507115134,0.5125676488274202,0.5,0.058823529411764705,0.0,determined_allen,oracle,,0.5125676488274202,100.0
building_type,park,,1.0,0.5634517766497462,0.7207792207792209,0.33333333333333337,0.0,0.0,determined_allen,oracle,,0.7207792207792209,100.0
dwell_length,mid,,1.0,0.2227619708535739,0.3643586833144154,0.5833333333333333,0.2,0.0,determined_allen,oracle,,0.3643586833144154,100.0
dwell_length,low,,0.7585227272727273,0.12973760932944606,0.22157676348547717,0.6063829787234043,0.16216216216216217,0.0,determined_allen,oracle,,0.22157676348547717,100.0
dwell_length,high,,1.0,0.4386718993334579,0.6098289673089413,0.30952380952380953,0.0,0.0,determined_allen,oracle,,0.6098289673089413,100.0
general,all,6803.0,0.9473761575775393,0.3178007889546351,0.47594431931469927,0.6418918918918919,0.2641509433962264,0.0,determined_allen,tadbscan_coarse,0.09811997413635254,0.5438734050894575,87.51012916993338
building_size,small,,0.9510374954495814,0.36428920030676987,0.5267933659323487,0.5416666666666667,0.30303030303030304,0.0,determined_allen,tadbscan_coarse,,0.6152063721940623,85.62872391155527
building_size,big,,0.8860294117647058,0.2190909090909091,0.35131195335276966,0.5555555555555556,0.25,0.0,determined_allen,tadbscan_coarse,,0.37455325232308795,93.79492800391692
building_size,medium,,0.9849094567404426,0.23825748357264542,0.38369586517734666,0.7931034482758621,0.16666666666666666,0.0,determined_allen,tadbscan_coarse,,0.38657092955559874,99.25626472183068
building_type,home,,0.9894487510766581,0.4136658264314008,0.5834179786693754,0.2727272727272727,0.125,0.0,determined_allen,tadbscan_coarse,,0.6358835809898072,91.74918115690853
building_type,retail,,0.668141592920354,0.07319437712069801,0.13193534294451725,0.8023255813953488,0.4117647058823529,0.0,determined_allen,tadbscan_coarse,,0.17811704834605596,74.07227111027898
building_type,work,,0.9095534200113058,0.2601875808538163,0.4046271847101723,0.5294117647058824,0.1875,0.0,determined_allen,tadbscan_coarse,,0.5125676488274202,78.94122573592405
building_type,park,,0.743801652892562,0.45685279187817257,0.5660377358490566,0.33333333333333337,0.5,0.0,determined_allen,tadbscan_coarse,,0.7207792207792209,78.53136155022946
dwell_length,mid,,0.9290540540540541,0.19083969465648856,0.31663788140472077,0.6666666666666667,0.25,0.0,determined_allen,tadbscan_coarse,,0.3643586833144154,86.90279548833614
dwell_length,low,,0.6357388316151202,0.08989310009718172,0.1575138356747552,0.7765957446808511,0.42857142857142855,0.0,determined_allen,tadbscan_coarse,,0.22157676348547717,71.08770486444944
dwell_length,high,,0.9695447918354123,0.37282750887684546,0.538558445064339,0.33333333333333337,0.14285714285714285,0.0,determined_allen,tadbscan_coarse,,0.6098289673089413,88.31303101931915
general,all,5997.0,0.9474737368684342,0.28017751479289943,0.4324694599840164,0.6891891891891893,0.2391304347826087,0.08571428571428572,determined_allen,tadbscan_fine,0.06051301956176758,0.5438734050894575,79.51656689535737
building_size,small,,0.950788643533123,0.315206023844384,0.4734527175620483,0.5694444444444444,0.25806451612903225,0.13043478260869565,determined_allen,tadbscan_fine,,0.6152063721940623,76.95835722142051
building_size,big,,0.918918918918919,0.18545454545454546,0.3086232980332829,0.7222222222222222,0.2,0.0,determined_allen,tadbscan_fine,,0.37455325232308795,82.3977087688097
building_size,medium,,0.9845679012345679,0.23290338281820394,0.3766975004920291,0.8275862068965517,0.2,0.0,determined_allen,tadbscan_fine,,0.38657092955559874,97.44589458009165
building_type,home,,0.992403140035452,0.35280878646020886,0.5205552234840938,0.31818181818181823,0.06666666666666667,0.21428571428571427,determined_allen,tadbscan_fine,,0.6358835809898072,81.86329055293501
building_type,retail,,0.5789473684210527,0.05332040717401842,0.09764758100310697,0.8372093023255813,0.5,0.0,determined_allen,tadbscan_fine,,0.17811704834605596,54.82214190603006
building_type,work,,0.918331374853114,0.2527490297542044,0.3963986812072026,0.5882352941176471,0.14285714285714285,0.0,determined_allen,tadbscan_fine,,0.5125676488274202,77.33587597930291
building_type,park,,0.8333333333333334,0.45685279187817257,0.5901639344262295,0.5,0.3333333333333333,0.0,determined_allen,tadbscan_fine,,0.7207792207792209,81.87859991138679
dwell_length,mid,,1.0,0.19083969465648856,0.32051282051282054,0.75,0.0,0.0,determined_allen,tadbscan_fine,,0.3643586833144154,87.96629123731928
dwell_length,low,,0.5739130434782609,0.0641399416909621,0.11538461538461539,0.8297872340425532,0.5,0.0,determined_allen,tadbscan_fine,,0.22157676348547717,52.074330164217805
dwell_length,high,,0.96895664952241,0.32859901576029404,0.49076615341675583,0.3571428571428571,0.1111111111111111,0.125,determined_allen,tadbscan_fine,,0.6098289673089413,80.47603176057922
general,all,6223.0,0.8944239112968022,0.2744575936883629,0.4200279213673924,0.6283783783783784,0.45454545454545453,0.5609756097560976,determined_allen,lachesis_coarse,0.018229961395263672,0.5438734050894575,77.22898701000196
building_size,small,,0.8925049309664694,0.3154849055288294,0.46618245505589045,0.5277777777777778,0.5588235294117647,0.6666666666666666,determined_allen,lachesis_coarse,,0.6152063721940623,75.77659727309143
building_size,big,,0.8770491803278688,0.19454545454545455,0.31845238095238093,0.5,0.2222222222222222,0.2857142857142857,determined_allen,lachesis_coarse,,0.37455325232308795,85.02192384587423
building_size,medium,,0.9397727272727273,0.20126551472377707,0.3315293646021247,0.7931034482758621,0.3333333333333333,0.5,determined_allen,lachesis_coarse,,0.38657092955559874,85.76158713829057
building_type,home,,0.9161802474900771,0.35325891249549873,0.5099083880189721,0.2272727272727273,0.5294117647058824,0.8666666666666667,determined_allen,lachesis_coarse,,0.6358835809898072,80.18895333407666
building_type,retail,,0.7025641025641025,0.0664081434803684,0.12134632418069088,0.7906976744186046,0.4444444444444444,0.0,determined_allen,lachesis_coarse,,0.17811704834605596,68.1272934328736
building_type,work,,0.8804953560371517,0.22994825355756793,0.364662136171304,0.5294117647058824,0.4375,0.6923076923076923,determined_allen,lachesis_coarse,,0.5125676488274202,71.14419667443438
building_type,park,,0.8217821782178217,0.4213197969543147,0.5570469798657718,0.33333333333333337,0.25,0.3333333333333333,determined_allen,lachesis_coarse,,0.7207792207792209,77.28399540480076
dwell_length,mid,,0.8909090909090909,0.17002081887578072,0.28554778554778554,0.5833333333333333,0.4,0.75,determined_allen,lachesis_coarse,,0.3643586833144154,78.36996855688446
dwell_length,low,,0.696,0.08454810495626822,0.1507798960138648,0.7659574468085106,0.4090909090909091,0.0,determined_allen,lachesis_coarse,,0.22157676348547717,68.04860475532101
dwell_length,high,,0.9079202681248898,0.3206254282688594,0.4738974311757665,0.33333333333333337,0.5,0.8333333333333334,determined_allen,lachesis_coarse,,0.6098289673089413,77.70989188443856
general,all,4265.0,0.7969519343493552,0.167603550295858,0.2769606844571196,0.6486486486486487,0.6153846153846154,0.55,determined_allen,lachesis_fine,0.02580881118774414,0.5438734050894575,50.92374105175532
building_size,small,,0.793133294864397,0.1916614376350833,0.30872030995564037,0.5277777777777778,0.7058823529411765,0.5769230769230769,determined_allen,lachesis_fine,,0.6152063721940623,50.18158522230925
building_size,big,,0.8287671232876712,0.11,0.1942215088282504,0.6111111111111112,0.2857142857142857,0.4,determined_allen,lachesis_fine,,0.37455325232308795,51.85417764326761
building_size,medium,,0.8278560250391236,0.12874178632270625,0.22283066554338668,0.8103448275862069,0.5454545454545454,0.5555555555555556,determined_allen,lachesis_fine,,0.38657092955559874,57.64289254744334
building_type,home,,0.8584229390681004,0.21561037090385307,0.34465390703698373,0.2272727272727273,0.7058823529411765,0.8,determined_allen,lachesis_fine,,0.6358835809898072,54.20078727312009
building_type,retail,,0.5905511811023622,0.036354823073194376,0.0684931506849315,0.813953488372093,0.5,0.0,determined_allen,lachesis_fine,,0.17811704834605596,38.454011741682976
building_type,work,,0.6947040498442367,0.1442432082794308,0.2388859132297804,0.5294117647058824,0.6875,0.6,determined_allen,lachesis_fine,,0.5125676488274202,46.60573365803905
building_type,park,,0.74,0.18781725888324874,0.29959514170040485,0.5,0.3333333333333333,0.5,determined_allen,lachesis_fine,,0.7207792207792209,41.565452091767874
dwell_length,mid,,0.8743718592964824,0.12074947952810548,0.21219512195121953,0.5833333333333333,0.6,0.75,determined_allen,lachesis_fine,,0.3643586833144154,58.237975837702315
dwell_length,low,,0.5987654320987654,0.047133138969873666,0.0873873873873874,0.7978723404255319,0.47368421052631576,0.0,determined_allen,lachesis_fine,,0.22157676348547717,39.438877079326524
dwell_length,high,,0.8041131105398458,0.19485454432193358,0.3136940279797422,0.33333333333333337,0.7142857142857143,0.7307692307692307,determined_allen,lachesis_fine,,0.6098289673089413,51.43967321920013
general,all,12536.0,0.9299617102744097,0.5748520710059172,0.7105070697220868,0.33333333333333337,0.2403846153846154,0.037037037037037035,ecstatic_northcutt,ta-hdbscan,3.3755602836608887,0.7893677480464124,90.00964018108212
building_size,small,,0.9641138993628917,0.6896391369047619,0.8040991161958466,0.24390243902439024,0.22580645161290322,0.11538461538461539,ecstatic_northcutt,ta-hdbscan,,0.9024725975019118,89.09956029929687
building_size,medium,,0.9592332613390929,0.5664859693877551,0.7123095429029671,0.3382352941176471,0.2,0.0,ecstatic_northcutt,ta-hdbscan,,0.7269242408957933,97.98951566468378
building_size,big,,0.6920762286860582,0.2768860353130016,0.39552880481513325,0.4042553191489362,0.32142857142857145,0.0,ecstatic_northcutt,ta-hdbscan,,0.5102928385039142,77.51016180723833
building_type,home,,0.9705599615477049,0.7200035656979854,0.8267144319344933,0.040000000000000036,0.125,0.13043478260869565,ecstatic_northcutt,ta-hdbscan,,0.9171814671814672,90.13640828079721
building_type,retail,,0.6096385542168675,0.20223820943245405,0.3037214885954382,0.5147058823529411,0.48484848484848486,0.0,ecstatic_northcutt,ta-hdbscan,,0.33975903614457836,89.39320409014668
building_type,work,,0.9148195060164661,0.4815,0.6309237824852587,0.19999999999999996,0.09375,0.0,ecstatic_northcutt,ta-hdbscan,,0.6830553116769096,92.36789052065676
building_type,park,,0.8832997987927566,0.4192932187201528,0.5686528497409327,0.34782608695652173,0.2,0.0,ecstatic_northcutt,ta-hdbscan,,0.5898989898989899,96.3983426786855
dwell_length,low,,0.719029374201788,0.2824887104867035,0.4056195965417868,0.48351648351648346,0.40425531914893614,0.0,ecstatic_northcutt,ta-hdbscan,,0.4319526627218935,93.90371481583831
dwell_length,mid,,0.8677766895200784,0.3938653034007557,0.5418131784130867,0.16666666666666663,0.13333333333333333,0.0,ecstatic_northcutt,ta-hdbscan,,0.6021438558334627,89.98068703418575
dwell_length,high,,0.9744956621720497,0.7158323095823096,0.8253729361250055,0.06896551724137934,0.07407407407407407,0.1111111111111111,ecstatic_northcutt,ta-hdbscan,,0.9071991944957207,90.98034270012778
general,all,13504.0,0.9874111374407583,0.6574950690335306,0.7893677480464124,0.32692307692307687,0.0380952380952381,0.0,ecstatic_northcutt,oracle,0.02173781394958496,0.7893677480464124,100.0
building_size,small,,0.9986460566399639,0.8231956845238095,0.9024725975019118,0.24390243902439024,0.03225806451612903,0.0,ecstatic_northcutt,oracle,,0.9024725975019118,100.0
building_size,medium,,0.9895633067838506,0.5744579081632653,0.7269242408957933,0.32352941176470584,0.021739130434782608,0.0,ecstatic_northcutt,oracle,,0.7269242408957933,100.0
building_size,big,,0.9195402298850575,0.35313001605136435,0.5102928385039142,0.4042553191489362,0.07142857142857142,0.0,ecstatic_northcutt,oracle,,0.5102928385039142,100.0
